time,proc1,proc2,proc3
1447610931.912796,1.0,2.5,-0.2810769393035216
1447610931.933664,1.0,2.5,-0.21155001582093358
1447610931.954763,1.0,2.5,-0.14376126542541026
1447610931.975675,1.0,2.5,-0.077667233789775
1447610931.996674,1.0,2.5,-0.013225552945030628
1447610932.017437,1.0,2.5,0.049605085878595134
1447610932.037799,1.0,2.5,0.11086495873163024
1447610932.058066,1.0,2.5,0.1705933347633395
1447610932.078273,1.0,2.5,0.228828501394256
1447610932.098648,1.0,2.5,0.28560778885939964
1447610932.118969,1.0,2.5,0.34096759413791466
1447610932.139731,1.0,2.5,0.3949434042844668
1447610932.160647,1.0,2.5,0.4475698191773551
1447610932.18143,1.0,2.5,0.4988805736979212
1447610932.201792,1.0,2.5,0.5489085593554732
1447610932.222667,1.0,2.5,0.5976858453715864
1447610932.243584,1.0,2.5,0.6452436992372967
1447610932.264468,1.0,2.5,0.6916126067563643
1447610932.285363,1.0,2.5,0.7368222915874552
1447610932.306362,1.0,2.5,0.7809017342977688
1447610932.326629,1.0,2.5,0.8238791909403245
1447610932.346776,1.0,2.5,0.8657822111668164
1447610932.367703,1.0,2.5,0.906637655887646
1447610932.388223,1.0,2.5,0.9464717144904549
1447610932.408478,1.0,2.5,0.9853099216281935
1447610932.429422,1.0,2.5,1.0231771735874886
1447610932.449798,1.0,2.5,1.0600977442478015
1447610932.470706,1.0,2.5,1.0960953006416063
1447610932.491485,1.0,2.5,1.1311929181255662
1447610932.511701,1.0,2.5,1.165413095172427
1447610932.532758,1.0,2.5,1.1987777677931164
1447610932.553785,1.0,2.5,1.2313083235982885
1447610932.574675,-1.0,-2.5,1.1380256155083313
1447610932.595553,-1.0,-2.5,1.047074975120623
1447610932.61602,-1.0,-2.5,0.9583981007426073
1447610932.636955,-1.0,-2.5,0.8719381482240423
1447610932.657372,-1.0,-2.5,0.7876396945184412
1447610932.678358,-1.0,-2.5,0.7054487021554802
1447610932.699513,-1.0,-2.5,0.6253124846015932
1447610932.720555,-1.0,-2.5,0.5471796724865533
1447610932.741472,-1.0,-2.5,0.4710001806743895
1447610932.762345,-1.0,-2.5,0.3967251761575297
1447610932.782731,-1.0,-2.5,0.32430704675359145
1447610932.803302,-1.0,-2.5,0.25369937058475167
1447610932.823648,-1.0,-2.5,0.1848568863201329
1447610932.844738,-1.0,-2.5,0.11773546416212957
1447610932.865761,-1.0,-2.5,0.05229207755807632
1447610932.886784,-1.0,-2.5,-0.011515224380875589
1447610932.907908,-1.0,-2.5,-0.0737273437713537
1447610932.928644,-1.0,-2.5,-0.13438416017706986
1447610932.948879,-1.0,-2.5,-0.19352455617264314
1447610932.969843,-1.0,-2.5,-0.2511864422683271
1447610932.990236,-1.0,-2.5,-0.3074067812116189
1447610933.010967,-1.0,-2.5,-0.36222161168132844
1447610933.031785,-1.0,-2.5,-0.41566607138929523
1447610933.052782,-1.0,-2.5,-0.46777441960456284
1447610933.073771,-1.0,-2.5,-0.5185800591144487
1447610933.094812,-1.0,-2.5,-0.5681155576365875
1447610933.115102,-1.0,-2.5,-0.6164126686956728
1447610933.136212,-1.0,-2.5,-0.663502351978281
1447610933.15707,-1.0,-2.5,-0.7094147931788239
1447610933.177383,-1.0,-2.5,-0.7541794233493533
1447610933.198242,-1.0,-2.5,-0.7978249377656195
1447610933.218435,-1.0,-2.5,-0.8403793143214789
1447610933.238962,-1.0,-2.5,-0.8818698314634419
1447610933.260056,-1.0,-2.5,-0.922323085676856
1447610933.281013,-1.0,-2.5,-0.9617650085349345
1447610933.301918,-1.0,-2.5,-1.0002208833215611
1447610933.323057,-1.0,-2.5,-1.0377153612385221
1447610933.343233,-1.0,-2.5,-1.074272477207559
1447610933.363773,-1.0,-2.5,-1.1099156652773698
1447610933.384865,-1.0,-2.5,-1.1446677736454356
1447610933.406068,-1.0,-2.5,-1.1785510793042997
1447610933.426341,-1.0,-2.5,-1.2115873023216923
1447610933.447228,-1.0,-2.5,-1.24379761976365
1447610933.467992,-1.0,-2.5,-1.2752026792695588
1447610933.489017,-1.0,-2.5,-1.3058226122878198
1447610933.50931,-1.0,-2.5,-1.3356770469806243
1447610933.530474,-1.0,-2.5,-1.3647851208061088
1447610933.551289,-1.0,-2.5,-1.3931654927859562
1447610933.572323,1.0,2.5,-1.2958363554663073
1447610933.592929,1.0,2.5,-1.2009404465796496
1447610933.613488,1.0,2.5,-1.1084169354151583
1447610933.634346,1.0,2.5,-1.0182065120297792
1447610933.65538,1.0,2.5,-0.9302513492290346
1447610933.675565,1.0,2.5,-0.8444950654983087
1447610933.696056,1.0,2.5,-0.760882688860851
1447610933.716961,1.0,2.5,-0.6793606216393296
1447610933.737369,1.0,2.5,-0.5998766060983465
1447610933.75846,1.0,2.5,-0.5223796909458878
1447610933.779542,1.0,2.5,-0.44682019867224054
1447610933.800489,1.0,2.5,-0.3731496937054345
1447610933.820702,1.0,2.5,-0.30132095136279863
1447610933.841637,1.0,2.5,-0.23128792757872865
1447610933.862694,1.0,2.5,-0.16300572938926045
1447610933.883602,1.0,2.5,-0.09643058615452893
1447610933.90464,1.0,2.5,-0.0315198215006657
1447610933.925707,1.0,2.5,0.03176817403685094
1447610933.946727,1.0,2.5,0.09347396968592966
1447610933.967633,1.0,2.5,0.15363712044378142
1447610933.987785,1.0,2.5,0.21229619243268688
1447610934.008763,1.0,2.5,0.26948878762186973
1447610934.029156,1.0,2.5,0.325251567931323
1447610934.049954,1.0,2.5,0.37962027873303994
1447610934.070749,1.0,2.5,0.43262977176471396
1447610934.090999,1.0,2.5,0.4843140274705961
1447610934.111925,1.0,2.5,0.5347061767838313
1447610934.132859,1.0,2.5,0.5838385223642355
1447610934.153033,1.0,2.5,0.6317425593051296
1447610934.174171,1.0,2.5,0.6784489953225014
1447610934.194584,1.0,2.5,0.7239877704394388
1447610934.215572,1.0,2.5,0.768388076178453
1447610934.235739,1.0,2.5,0.8116783742739916
1447610934.256844,1.0,2.5,0.8538864149171417
1447610934.277916,1.0,2.5,0.8950392545442132
1447610934.298811,1.0,2.5,0.9351632731806079
1447610934.319812,1.0,2.5,0.9742841913510928
1447610934.340823,1.0,2.5,1.0124270865673155
1447610934.361924,1.0,2.5,1.0496164094031326
1447610934.382158,1.0,2.5,1.0858759991680542
1447610934.402534,1.0,2.5,1.1212290991888527
1447610934.423564,1.0,2.5,1.1556983717091314
1447610934.444539,1.0,2.5,1.1893059124164032
1447610934.465599,1.0,2.5,1.222073264605993
1447610934.486614,1.0,2.5,1.2540214329908432
1447610934.507652,1.0,2.5,1.2851708971660722
1447610934.52873,1.0,2.5,1.3155416247369205
1447610934.549759,1.0,2.5,1.3451530841184973
1447610934.570719,-1.0,-2.5,1.249024257015535
1447610934.591566,-1.0,-2.5,1.1552986505901466
1447610934.611827,-1.0,-2.5,1.0639161843253928
1447610934.632429,-1.0,-2.5,0.974818279717258
1447610934.652988,-1.0,-2.5,0.8879478227243265
1447610934.673955,-1.0,-2.5,0.8032491271562183
1447610934.694854,-1.0,-2.5,0.7206678989773129
1447610934.715963,-1.0,-2.5,0.6401512015028801
1447610934.736106,-1.0,-2.5,0.561647421465308
1447610934.757219,-1.0,-2.5,0.4851062359286753
1447610934.777559,-1.0,-2.5,0.4104785800304584
1447610934.79838,-1.0,-2.5,0.3377166155296969
1447610934.819357,-1.0,-2.5,0.26677370014145446
1447610934.839611,-1.0,-2.5,0.19760435763791812
1447610934.860673,-1.0,-2.5,0.13016424869697016
1447610934.881676,-1.0,-2.5,0.0644101424795459
1447610934.90257,-1.0,-2.5,0.0002998889175572561
1447610934.923565,-1.0,-2.5,-0.062207608305381676
1447610934.94453,-1.0,-2.5,-0.12315241809774713
1447610934.964727,-1.0,-2.5,-0.18257360764530345
1447610934.985026,-1.0,-2.5,-0.24050926745417084
1447610935.005974,-1.0,-2.5,-0.29699653576781654
1447610935.026119,-1.0,-2.5,-0.3520716223736211
1447610935.046998,-1.0,-2.5,-0.40576983181428056
1447610935.067938,-1.0,-2.5,-0.4581255860189236
1447610935.088179,-1.0,-2.5,-0.5091724463684505
1447610935.109239,-1.0,-2.5,-0.5589431352092392
1447610935.130367,-1.0,-2.5,-0.6074695568290083
1447610935.151454,-1.0,-2.5,-0.6547828179082831
1447610935.17261,-1.0,-2.5,-0.700913247460576
1447610935.193433,-1.0,-2.5,-0.7458904162740616
1447610935.214326,-1.0,-2.5,-0.7897431558672101
1447610935.235428,-1.0,-2.5,-0.83249957697053
1447610935.256352,-1.0,-2.5,-0.8741870875462668
1447610935.277031,-1.0,-2.5,-0.9148324103576101
1447610935.297942,-1.0,-2.5,-0.9544616000986699
1447610935.31838,-1.0,-2.5,-0.9931000600962031
1447610935.339349,-1.0,-2.5,-1.0307725585937981
1447610935.359645,-1.0,-2.5,-1.0675032446289532
1447610935.380735,-1.0,-2.5,-1.1033156635132293
1447610935.401618,-1.0,-2.5,-1.1382327719253986
1447610935.422577,-1.0,-2.5,-1.1722769526272636
1447610935.443713,-1.0,-2.5,-1.205470028811582
1447610935.464639,-1.0,-2.5,-1.2378332780912926
1447610935.485705,-1.0,-2.5,-1.2693874461390102
1447610935.506237,-1.0,-2.5,-1.3001527599855351
1447610935.526411,-1.0,-2.5,-1.3301489409858969
1447610935.54683,-1.0,-2.5,-1.3593952174612496
1447610935.567748,-1.0,-2.5,-1.3879103370247183
1447610935.58853,1.0,2.5,-1.2907125785991005
1447610935.609441,1.0,2.5,-1.195944764134123
1447610935.629911,1.0,2.5,-1.1035461450307698
1447610935.650795,1.0,2.5,-1.0134574914050005
1447610935.671,1.0,2.5,-0.9256210541198755
1447610935.691904,1.0,2.5,-0.8399805277668786
1447610935.712286,1.0,2.5,-0.7564810145727066
1447610935.732438,1.0,2.5,-0.6750689892083889
1447610935.753396,1.0,2.5,-0.5956922644781791
1447610935.773855,1.0,2.5,-0.5182999578662246
1447610935.794963,1.0,2.5,-0.442842458919569
1447610935.815491,1.0,2.5,-0.36927139744657983
1447610935.835696,1.0,2.5,-0.29753961251041533
1447610935.856788,1.0,2.5,-0.22760112219765496
1447610935.877932,1.0,2.5,-0.1594110941427136
1447610935.898596,1.0,2.5,-0.09292581678914576
1447610935.919554,1.0,2.5,-0.02810267136941711
1447610935.940613,1.0,2.5,0.03509989541481832
1447610935.960948,1.0,2.5,0.09672239802944786
1447610935.982051,1.0,2.5,0.1568043380787117
1447610936.003068,1.0,2.5,0.21538422962674392
1447610936.023663,1.0,2.5,0.27249962388607535
1447610936.04418,1.0,2.5,0.32818713328892346
1447610936.065077,1.0,2.5,0.3824824549567004
1447610936.085284,1.0,2.5,0.43542039358278295
1447610936.106368,1.0,2.5,0.4870348837432134
1447610936.127212,1.0,2.5,0.5373590116496331
1447610936.148045,1.0,2.5,0.5864250363583923
1447610936.168491,1.0,2.5,0.6342644104494324
1447610936.189536,1.0,2.5,0.6809078001881966
1447610936.21021,1.0,2.5,0.7263851051834918
1447610936.231329,1.0,2.5,0.7707254775539044
1447610936.252327,1.0,2.5,0.8139573406150568
1447610936.273012,1.0,2.5,0.8561084070996803
1447610936.293952,1.0,2.5,0.8972056969221883
1447610936.314433,1.0,2.5,0.9372755544991336
1447610936.3352,1.0,2.5,0.9763436656366553
1447610936.355793,1.0,2.5,1.0144350739957388
1447610936.376506,1.0,2.5,1.0515741971458454
1447610936.396996,1.0,2.5,1.0877848422171994
1447610936.417589,1.0,2.5,1.1230902211617695
1447610936.438158,1.0,2.5,1.1575129656327252
1447610936.458997,1.0,2.5,1.1910751414919072
1447610936.479873,1.0,2.5,1.2237982629546096
1447610936.500905,1.0,2.5,1.2557033063807443
1447610936.521891,1.0,2.5,1.2868107237212256
1447610936.542173,1.0,2.5,1.317140455628195
1447610936.56255,1.0,2.5,1.3467119442374902
1447610936.583528,-1.0,-2.5,1.250544145631553
1447610936.604366,-1.0,-2.5,1.1567805419907642
1447610936.625004,-1.0,-2.5,1.0653610284409951
1447610936.645928,-1.0,-2.5,0.9762270027299703
1447610936.666922,-1.0,-2.5,0.889321327661721
1447610936.687233,-1.0,-2.5,0.8045882944701781
1447610936.707719,-1.0,-2.5,0.7219735871084236
1447610936.728675,-1.0,-2.5,0.641424247430713
1447610936.748813,-1.0,-2.5,0.5628886412449452
1447610936.769746,-1.0,-2.5,0.48631642521382157
1447610936.790409,-1.0,-2.5,0.411658514583476
1447610936.811459,-1.0,-2.5,0.3388670517188891
1447610936.832428,-1.0,-2.5,0.2678953754259169
1447610936.852892,-1.0,-2.5,0.198697991040269
1447610936.873846,-1.0,-2.5,0.13123054126426228
1447610936.894287,-1.0,-2.5,0.06544977773265573
1447610936.915251,-1.0,-2.5,0.0013135332893393302
1447610936.936272,-1.0,-2.5,-0.061219305042894155
1447610936.956919,-1.0,-2.5,-0.1221888224168218
1447610936.977856,-1.0,-2.5,-0.18163410185640125
1447610936.998792,-1.0,-2.5,-0.2395932493099912
1447610937.019657,-1.0,-2.5,-0.2961034180772414
1447610937.040651,-1.0,-2.5,-0.3512008326253103
1447610937.061032,-1.0,-2.5,-0.40492081180967754
1447610937.082194,-1.0,-2.5,-0.45729779151443567
1447610937.103301,-1.0,-2.5,-0.5083653467265747
1447610937.123613,-1.0,-2.5,-0.5581562130584103
1447610937.143769,-1.0,-2.5,-0.6067023077319501
1447610937.16493,-1.0,-2.5,-0.6540347500386513
1447610937.186048,-1.0,-2.5,-0.700183881287685
1447610937.206438,-1.0,-2.5,-0.745179284255493
1447610937.226858,-1.0,-2.5,-0.7890498021491056
1447610937.247846,-1.0,-2.5,-0.831823557095378
1447610937.268921,-1.0,-2.5,-0.8735279681679936
1447610937.290061,-1.0,-2.5,-0.9141897689637938
1447610937.310981,-1.0,-2.5,-0.953835024739699
1447610937.332101,-1.0,-2.5,-0.9924891491212066
1447610937.353208,-1.0,-2.5,-1.0301769203931763
1447610937.374127,-1.0,-2.5,-1.0669224973833469
1447610937.394571,-1.0,-2.5,-1.1027494349487632
1447610937.415515,-1.0,-2.5,-1.137680699075044
1447610937.435719,-1.0,-2.5,-1.171738681598168
1447610937.455905,-1.0,-2.5,-1.2049452145582138
1447610937.476379,-1.0,-2.5,-1.2373215841942584
1447610937.497404,-1.0,-2.5,-1.268888544589402
1447610937.518445,-1.0,-2.5,-1.299666330974667
1447610937.539451,-1.0,-2.5,-1.3296746727003002
1447610937.560396,-1.0,-2.5,-1.3589328058827925
1447610937.581438,1.0,2.5,-1.2624594857357228
1447610937.602479,1.0,2.5,-1.1683979985923298
1447610937.623495,1.0,2.5,-1.0766880486275217
1447610937.644546,1.0,2.5,-0.9872708474118337
1447610937.665572,1.0,2.5,-0.9000890762265378
1447610937.686554,1.0,2.5,-0.8150868493208744
1447610937.70763,1.0,2.5,-0.7322096780878525
1447610937.728456,1.0,2.5,-0.6514044361356562
1447610937.749555,1.0,2.5,-0.5726193252322649
1447610937.770728,1.0,2.5,-0.4958038421014582
1447610937.791528,1.0,2.5,-0.42090874604892176
1447610937.811798,1.0,2.5,-0.3478860273976987
1447610937.832841,1.0,2.5,-0.2766888767127562
1447610937.853969,1.0,2.5,-0.2072716547949373
1447610937.874951,1.0,2.5,-0.1395898634250639
1447610937.89584,1.0,2.5,-0.0736001168394373
1447610937.916767,1.0,2.5,-0.009260113918451374
1447610937.937683,1.0,2.5,0.05347138892950991
1447610937.958235,1.0,2.5,0.11463460420627217
1447610937.979173,1.0,2.5,0.17426873910111534
1447610938.000222,1.0,2.5,0.23241202062358743
1447610938.02134,1.0,2.5,0.28910172010799773
1447610938.042194,1.0,2.5,0.34437417710529783
1447610938.062398,1.0,2.5,0.3982648226776654
1447610938.083217,1.0,2.5,0.45080820211072375
1447610938.104113,1.0,2.5,0.5020379970579556
1447610938.124545,1.0,2.5,0.5519870471315067
1447610938.145535,1.0,2.5,0.600687370953219
1447610938.165792,1.0,2.5,0.6481701866793885
1447610938.186293,1.0,2.5,0.6944659320124038
1447610938.207007,1.0,2.5,0.7396042837120937
1447610938.228031,1.0,2.5,0.7836141766192914
1447610938.248354,1.0,2.5,0.8265238222038093
1447610938.269093,1.0,2.5,0.868360726648714
1447610938.28925,1.0,2.5,0.909151708482496
1447610938.310268,1.0,2.5,0.9489229157704336
1447610938.331292,1.0,2.5,0.9876998428761729
1447610938.351744,1.0,2.5,1.0255073468042686
1447610938.371961,1.0,2.5,1.0623696631341617
1447610938.392953,1.0,2.5,1.0983104215558077
1447610938.413976,1.0,2.5,1.1333526610169125
1447610938.434273,1.0,2.5,1.1675188444914897
1447610938.455168,1.0,2.5,1.2008308733792024
1447610938.47628,1.0,2.5,1.2333101015447223
1447610938.496467,1.0,2.5,1.2649773490061043
1447610938.517409,1.0,2.5,1.2958529152809517
1447610938.537786,1.0,2.5,1.3259565923989278
1447610938.558762,1.0,2.5,1.3553076775889548
1447610938.579838,-1.0,-2.5,1.2589249856492308
1447610938.600695,-1.0,-2.5,1.164951861008
1447610938.62098,-1.0,-2.5,1.0733280644828
1447610938.641953,-1.0,-2.5,0.9839948628707301
1447610938.662895,-1.0,-2.5,0.8968949912989619
1447610938.68394,-1.0,-2.5,0.8119726165164879
1447610938.705032,-1.0,-2.5,0.7291733011035757
1447610938.726006,-1.0,-2.5,0.6484439685759863
1447610938.74691,-1.0,-2.5,0.5697328693615866
1447610938.767952,-1.0,-2.5,0.492989547627547
1447610938.78815,-1.0,-2.5,0.41816480893685826
1447610938.808763,-1.0,-2.5,0.34521068871343685
1447610938.829414,-1.0,-2.5,0.2740804214956009
